source,target
1351451066622119937,1473893833461043203
1351451066622119937,1150712699505897473
1351451066622119937,831682449864286208
1351451066622119937,1305910070782251009
1351451066622119937,1472558789698019330
1351451066622119937,1382680394349236228
1351451066622119937,1249295950549401600
1351451066622119937,780439554784366592
1351451066622119937,1287594949228150784
1351451066622119937,1436187424506277898
1351451066622119937,705763745079791617
1351451066622119937,1428587673116037121
1351451066622119937,850556860411269121
1351451066622119937,1357736121535397888
1351451066622119937,1305531562243489793
1351451066622119937,725384293766291456
1351451066622119937,1445309420628480004
1351451066622119937,621838346
1351451066622119937,588244470
1351451066622119937,795674214690918400
1351451066622119937,2228020669
1351451066622119937,919140608576557056
1351451066622119937,802416910813933568
1351451066622119937,1116029468999426048
1351451066622119937,1248995104817324034
1351451066622119937,1254884930334547968
1351451066622119937,3266119752
1351451066622119937,838272017333796864
1351451066622119937,69609201
1351451066622119937,3432719577
1351451066622119937,838406168066342912
1351451066622119937,1351448082819424256
3220242762,1184475769482825728
3220242762,1167774960783253505
3220242762,868442078648381440
3220242762,1508267576706560000
3220242762,1326171768462082048
3220242762,1214054497531486209
3220242762,1504394799746793472
3220242762,1463420905166544900
3220242762,1317498004199256064
3220242762,1251386586383527936
3220242762,2837508577
3220242762,1286846942606172163
3220242762,1456484064953651202
3220242762,1498980614770356225
3220242762,1017694377227907073
3220242762,1505096690940116996
3220242762,3308507935
3220242762,1504369759302815750
3220242762,1468957860
3220242762,1070389077361520641
3220242762,1273713079587463173
3220242762,771622961153396736
3220242762,1146263752125374464
3220242762,1405938472725012482
3220242762,1488920077244186632
3220242762,1695489824
3220242762,1429603854
3220242762,1497605466968723504
3220242762,993959121874497536
3220242762,1437435480383967242
3220242762,1344738920
3220242762,1471505068117483526
3220242762,954726631532212225
3220242762,1496408288627286018
3220242762,1364235546915049479
3220242762,1483838787235254272
3220242762,958759926549147649
3220242762,1473870135593095175
3220242762,1351638884833136642
3220242762,1462727637281898498
3220242762,1489350745589755908
3220242762,1476654437661921283
3220242762,1404423269634088964
3220242762,1553541198
3220242762,1483029280699588608
3220242762,1489274505167917061
3220242762,1489178779738013698
3220242762,2461025077
3220242762,1279914609277693957
3220242762,303731837
3220242762,746327100257271816
3220242762,844812358971117569
3220242762,839974100
3220242762,1460180698556297221
3220242762,1272431381436493825
3220242762,718395526945714176
3220242762,1477595831498731524
3220242762,1257683703729459200
3220242762,1228399818793316352
3220242762,1469959601382699009
3220242762,1327638262920273920
3220242762,1415181829796098052
3220242762,1479913437786374145
3220242762,1287033084790157312
3220242762,1122348523750662144
3220242762,1032209712350027778
3220242762,4666403533
3220242762,1406502722916945927
3220242762,2550558140
3220242762,3328472124
3220242762,1927953211
3220242762,1278142726962200576
3220242762,1470735534985207809
3220242762,896565460275277824
3220242762,1448752060896210952
3220242762,879689504990257152
3220242762,1113061549722165249
3220242762,1346420514768654336
3220242762,1447107574763966466
3220242762,1273131270080471040
3220242762,1207371730097979394
3220242762,1293269669973856256
3220242762,4177980198
3220242762,1470642574209662976
3220242762,1251749185763893250
3220242762,1290969036092628993
3220242762,1287016356500484102
3220242762,1247213980797427724
3220242762,1289113797488082946
3220242762,3033040716
3220242762,1370795046727946240
3220242762,785039598
3220242762,708186728104759296
3220242762,2259931632
3220242762,1108966281741369344
3220242762,1479144076742070275
3220242762,1305531562243489793
3220242762,1425586273440342016
3220242762,1448309268537544714
3220242762,4647658514
3220242762,3286579603
3220242762,1125284598655512577
3220242762,1233224335747215361
3220242762,972473700
3220242762,152503133
3220242762,1437823008324796417
3220242762,1203304677170794496
3220242762,1397123941466992645
3220242762,1277835126236274688
3220242762,1472558789698019330
3220242762,1446954871320571904
3220242762,1471417211784884228
3220242762,1396909795718799361
3220242762,1445265538561687553
3220242762,2469365941
3220242762,1456865826728935431
3220242762,919120215782199296
3220242762,1280396245127725057
3220242762,1417816706232197122
3220242762,1457728588103307267
3220242762,1305555014824259585
3220242762,1351638634441543681
3220242762,1266838304348966913
3220242762,1300814862130360320
3220242762,1423694669729329156
3220242762,1071715764254752768
3220242762,1271096591802183681
3220242762,1235517921390026752
3220242762,1374080407159721986
3220242762,2872401203
3220242762,860040731674775552
3220242762,3320026471
3220242762,1284839845861273602
3220242762,1357045423760830464
3220242762,1391098902384824320
3220242762,1427025137845559297
3220242762,1289932387229433858
3220242762,1225060378373058560
3220242762,1280551774437302272
3220242762,1455973451890528257
3220242762,3117735683
3220242762,1455831558452125696
3220242762,1436187424506277898
3220242762,3193533314
3220242762,1275424407100350464
3220242762,897383216402767873
3220242762,600656195
3220242762,1358872703462068225
3220242762,2331396482
3220242762,1421904350226522113
3220242762,1012006204007051270
3220242762,483651862
3220242762,704610557542805504
3220242762,1193231319771123712
3220242762,3227884411
3220242762,991602910378127362
3220242762,965974304700747777
3220242762,902853369332547585
3220242762,2422279176
3220242762,1250017084890726405
3220242762,1150712699505897473
3220242762,745566943080394752
3220242762,900976176457424896
3220242762,1262243808705536000
3220242762,862828933745590272
3220242762,1235238244633022464
3220242762,1435294300607111170
3220242762,1248686022197559296
3220242762,1010898722950033408
3220242762,3999547334
3220242762,1397508664890515462
3220242762,1239764246226853889
3220242762,1191651717168812034
3220242762,1319917649950765056
3220242762,1172188726304264197
3220242762,705763745079791617
3220242762,1325380362281779200
3220242762,1244879543799672833
3220242762,1450119549479653377
3220242762,1423519233674072065
3220242762,1336906630638706688
3220242762,1101028735397126144
3220242762,1278800604186374145
3220242762,881681023418769409
3220242762,851386239228006400
3220242762,1446791326435926026
3220242762,134488446
3220242762,1446331504146063371
3220242762,1305910070782251009
3220242762,1428415013023145989
3220242762,1426622682838278145
3220242762,1195003838291308544
3220242762,1159531458593116160
3220242762,697024696705912832
3220242762,701350166763167744
3220242762,1440407834319937537
3220242762,1428355704532869121
3220242762,896981848177258496
3220242762,796684249592172546
3220242762,1438106515118845957
3220242762,1417747304107319297
3220242762,1156597749514526720
3220242762,3279601164
3220242762,1107177140540203008
3220242762,1273666733396488193
3220242762,1377612550368550914
3220242762,1437299316876619782
3220242762,903596533349679106
3220242762,940647546644516864
3220242762,1374479475992240135
3220242762,1167912005019168768
3220242762,1257679971180396550
3220242762,4220681412
3220242762,4703359831
3220242762,847886591708114944
3220242762,1260976283699212288
3220242762,1411383969245908992
3220242762,1208224187984179200
3220242762,1408362334523850757
3220242762,929894246982803462
3220242762,1370614945331638280
3220242762,1515423529
3220242762,1433048488317624325
3220242762,1286280145662144513
3220242762,1265712871800844288
3220242762,1266804012386574337
3220242762,1250137218699558912
3220242762,850556860411269121
3220242762,928878256845180928
3220242762,765004894709350400
3220242762,1366749105670606850
3220242762,1266046709316157442
3220242762,1272547953232629762
3220242762,1300362791191158784
3220242762,1363121137706618884
3220242762,1127922410349518854
3220242762,1414316407387426817
3220242762,532933056
3220242762,1282027441720971264
3220242762,945623427754352640
3220242762,1193158095486124032
3220242762,1417003834744864768
3220242762,1391432333660606464
3220242762,473729548
3220242762,355004582
3220242762,1403983669908303874
3220242762,1290499228041531394
3220242762,1309881893010116614
3220242762,1395296919522480128
3220242762,911824014317780992
3220242762,1104094260263972864
3220242762,1392123800033001473
3220242762,310908600
3220242762,900319974186561537
3220242762,1287004759229046784
3220242762,802817240122859521
3220242762,1356481204850053120
3220242762,2926993738
3220242762,1280037324504526848
3220242762,3197723772
3220242762,3151170332
3220242762,3222115970
3220242762,1160799158631985155
3220242762,725384293766291456
3220242762,1337600910562717697
3220242762,840854875793637376
3220242762,4773595033
3220242762,1342861228134154241
3220242762,1265926912196530176
3220242762,959071665488474114
3220242762,1054987969738784768
3220242762,801105976833155073
3220242762,574963320
3220242762,802416910813933568
3220242762,89939316
3220242762,1294612320425975809
3220242762,1107361405185880064
3220242762,983779693
3220242762,1323979724
3220242762,1302895370981134336
3220242762,2485118486
3220242762,827629337809653761
3220242762,821685274786856960
3220242762,780439554784366592
3220242762,1166536729550970881
3220242762,1291263491655864322
3220242762,1118571028194701317
3220242762,1261659183771942913
3220242762,1036233941282316288
3220242762,1280499799876341763
3220242762,893383768324554753
3220242762,1265536284094877702
3220242762,3316649845
3220242762,1267050143838113794
3220242762,1000797725917499393
3220242762,1242738027249586176
3220242762,2617503937
3220242762,832973693546545152
3220242762,1236708493303791617
3220242762,1202840418242613248
3220242762,1210218650533130240
3220242762,1150316031480455168
3220242762,736544205527343104
3220242762,1170528776389894145
3220242762,1165833929271566336
3220242762,1100959790430208001
3220242762,358464377
3220242762,3274985820
3220242762,147117567
3220242762,769569621032579072
3220242762,834992149758255104
3220242762,960282539423285248
3220242762,3431071445
3220242762,18582837
3220242762,3034153315
3220242762,996462570327326720
3220242762,2581867195
3220242762,988787150232739843
3220242762,848061295207120896
3220242762,959060983082864640
3220242762,930307079738482688
3220242762,933267235837132800
3220242762,850497837074980865
3220242762,853770727140597761
3220242762,850810514250903552
3220242762,850504316393795590
3220242762,3244921351
3220242762,379268286
3220242762,3022265591
3220242762,83585466
3220242762,758012216775876608
3220242762,706560595022245889
3220242762,549655949
3220242762,992320717
3220242762,395980266
3220242762,735440657574178817
3220242762,721828535464144896
3220242762,2714079919
3220242762,3400742530
3220242762,722345770456723456
3220242762,715273007887822848
3220242762,4718826454
3220242762,3246608960
1357736121535397888,785833074319818752
1357736121535397888,1317498004199256064
1357736121535397888,1418346760607395842
1357736121535397888,857966831142936576
1357736121535397888,1497605466968723504
1357736121535397888,1432266363335106560
1357736121535397888,1429603854
1357736121535397888,958759926549147649
1357736121535397888,1268952216267902976
1357736121535397888,1483029280699588608
1357736121535397888,802416910813933568
1357736121535397888,1428587673116037121
1357736121535397888,1481492630093844482
1357736121535397888,1305531562243489793
1357736121535397888,723752946740011008
1357736121535397888,1170550729628536832
1357736121535397888,721713204980817927
1357736121535397888,902853369332547585
1357736121535397888,1471034166439342096
1357736121535397888,1472558789698019330
1357736121535397888,1247577484628918273
1357736121535397888,1435618253313806341
1357736121535397888,1460180698556297221
1357736121535397888,1278655748768063490
1357736121535397888,1284839845861273602
1357736121535397888,1277807884861009921
1357736121535397888,3274572859
1357736121535397888,1226363364131033088
1357736121535397888,1135751408802680832
1357736121535397888,1457724829465935874
1357736121535397888,1277637088842784769
1357736121535397888,3034153315
1357736121535397888,746327100257271816
1357736121535397888,1098839084162789376
1357736121535397888,1148825471338991616
1357736121535397888,850556860411269121
1357736121535397888,1071853071142141952
1357736121535397888,1447084409018990595
1357736121535397888,780439554784366592
1357736121535397888,1280037324504526848
1357736121535397888,1436187424506277898
1357736121535397888,1247213980797427724
1357736121535397888,1379709485325840387
1357736121535397888,1344738920
1357736121535397888,1351451066622119937
1357736121535397888,1305910070782251009
1357736121535397888,1150712699505897473
1357736121535397888,2469365941
1357736121535397888,705763745079791617
1357736121535397888,3117377938
1357736121535397888,1263725863561908224
1357736121535397888,1282017061573668866
1357736121535397888,1277835126236274688
1357736121535397888,1366336069319335943
1357736121535397888,1273713079587463173
1357736121535397888,1355748483127369730
1357736121535397888,1248995104817324034
1150712699505897473,942131761147809792
1150712699505897473,1385123312875950087
1150712699505897473,4695558013
1150712699505897473,3113668031
1150712699505897473,1110802279060234241
1150712699505897473,1450829256
1150712699505897473,821685274786856960
1150712699505897473,764762412339769344
1150712699505897473,1509156661449347073
1150712699505897473,1140966087682473984
1150712699505897473,1473893833461043203
1150712699505897473,1139519706698665984
1150712699505897473,2853941888
1150712699505897473,4648345698
1150712699505897473,1480215352550178817
1150712699505897473,1262007528721809408
1150712699505897473,1355217587714449409
1150712699505897473,1506484559357317120
1150712699505897473,1205472010773549056
1150712699505897473,913734075587878912
1150712699505897473,1157650232521265153
1150712699505897473,3117377938
1150712699505897473,1086542458647990272
1150712699505897473,827629337809653761
1150712699505897473,1079403117123391488
1150712699505897473,1003170502972542976
1150712699505897473,1017108564429627392
1150712699505897473,2876732521
1150712699505897473,1282344134825529344
1150712699505897473,1423875516902248448
1150712699505897473,3245358649
1150712699505897473,1242738027249586176
1150712699505897473,1267321207801516032
1150712699505897473,924103024028483585
1150712699505897473,1139124129188073477
1150712699505897473,1249343092957655042
1150712699505897473,1191711549678743552
1150712699505897473,588244470
1150712699505897473,1226363364131033088
1150712699505897473,834992149758255104
1150712699505897473,1268952216267902976
1150712699505897473,833359275233652736
1150712699505897473,952910820735774722
1150712699505897473,1493512389697970177
1150712699505897473,1418346760607395842
1150712699505897473,1426547648631230469
1150712699505897473,1149678713463644160
1150712699505897473,1284839845861273602
1150712699505897473,1497605466968723504
1150712699505897473,1429603854
1150712699505897473,1317498004199256064
1150712699505897473,958759926549147649
1150712699505897473,1435522604828225538
1150712699505897473,1257788962111799296
1150712699505897473,1283378917168934913
1150712699505897473,304837903
1150712699505897473,1384750065047130114
1150712699505897473,1303161128873156608
1150712699505897473,1483029280699588608
1150712699505897473,1449614168265408513
1150712699505897473,1192409641273065473
1150712699505897473,966035591191236610
1150712699505897473,1379123193277870084
1150712699505897473,1396773595
1150712699505897473,1412783242260881415
1150712699505897473,2776544702
1150712699505897473,4797376702
1150712699505897473,1475691974845886464
1150712699505897473,4168701552
1150712699505897473,1116602726270390273
1150712699505897473,1455814313063567371
1150712699505897473,844812358971117569
1150712699505897473,1428587673116037121
1150712699505897473,802416910813933568
1150712699505897473,610131860
1150712699505897473,1280037324504526848
1150712699505897473,1351451066622119937
1150712699505897473,3274985820
1150712699505897473,3274572859
1150712699505897473,730358072506519552
1150712699505897473,4798666566
1150712699505897473,1287594949228150784
1150712699505897473,1004642350553968640
1150712699505897473,1372301511129243650
1150712699505897473,159465591
1150712699505897473,1311230362941489152
1150712699505897473,1467861251459936257
1150712699505897473,745566943080394752
1150712699505897473,2720589114
1150712699505897473,1247213980797427724
1150712699505897473,1471326060075630592
1150712699505897473,1233224335747215361
1150712699505897473,1280360328430116864
1150712699505897473,1231447679814656000
1150712699505897473,1327638262920273920
1150712699505897473,860040731674775552
1150712699505897473,1300814862130360320
1150712699505897473,831682449864286208
1150712699505897473,1135751408802680832
1150712699505897473,1613156095
1150712699505897473,795674214690918400
1150712699505897473,1249295950549401600
1150712699505897473,4089979760
1150712699505897473,1472558789698019330
1150712699505897473,771622961153396736
1150712699505897473,1460180698556297221
1150712699505897473,883720758723092480
1150712699505897473,1382680394349236228
1150712699505897473,1471725223082745858
1150712699505897473,1379709485325840387
1150712699505897473,1138020332437008385
1150712699505897473,1471504126890557446
1150712699505897473,3034153315
1150712699505897473,3320026471
1150712699505897473,1277807884861009921
1150712699505897473,1266962455147671552
1150712699505897473,1325244204663115777
1150712699505897473,778520107177738240
1150712699505897473,1277637088842784769
1150712699505897473,1250017084890726405
1150712699505897473,1409116057655078913
1150712699505897473,970085679572144128
1150712699505897473,1330829532
1150712699505897473,1357736121535397888
1150712699505897473,3196077097
1150712699505897473,2987857076
1150712699505897473,38881813
1150712699505897473,192623209
1150712699505897473,1459440380345159682
1150712699505897473,1468957860
1150712699505897473,1051904061610577921
1150712699505897473,42604487
1150712699505897473,1083712464506646528
1150712699505897473,1345469474791591936
1150712699505897473,1328927334812905478
1150712699505897473,1110553521932234752
1150712699505897473,2838973913
1150712699505897473,1282017061573668866
1150712699505897473,3220242762
1150712699505897473,1075775236832817153
1150712699505897473,1451553004969103362
1150712699505897473,1439237453970227205
1150712699505897473,1305910070782251009
1150712699505897473,1344738920
1150712699505897473,1008363599226720256
1150712699505897473,1253539463751319552
1150712699505897473,1071853071142141952
1150712699505897473,1447084409018990595
1150712699505897473,1184475769482825728
1150712699505897473,3269140134
1150712699505897473,1403983669908303874
1150712699505897473,785833074319818752
1150712699505897473,902853369332547585
1150712699505897473,1442188289289510917
1150712699505897473,1280484903189012482
1150712699505897473,1277835126236274688
1150712699505897473,725384293766291456
1150712699505897473,1436187424506277898
1150712699505897473,1154274912703356928
1150712699505897473,790915671723020288
1150712699505897473,1435223129765253122
1150712699505897473,1284806343275106304
1150712699505897473,3167392476
1150712699505897473,780439554784366592
1150712699505897473,1098839084162789376
1150712699505897473,1273713079587463173
1150712699505897473,3433778457
1150712699505897473,850556860411269121
1150712699505897473,2469365941
1150712699505897473,1286630214571708417
1150712699505897473,1366336069319335943
1150712699505897473,1180481519208534017
1150712699505897473,1322448025
1150712699505897473,1389455779825029120
1150712699505897473,3113012450
1150712699505897473,1659273182
1150712699505897473,1137854900
1150712699505897473,1141988171359481857
1150712699505897473,83102052
1150712699505897473,783891614544592896
1150712699505897473,1417085422723866625
1150712699505897473,1377193380
1150712699505897473,1355748483127369730
1150712699505897473,1095000870201278465
1150712699505897473,932713380099559424
1150712699505897473,1183923867703595008
1150712699505897473,1396486075732828160
1150712699505897473,2872401203
1150712699505897473,2210248787
1150712699505897473,1289485099306610688
1150712699505897473,316610005
1150712699505897473,570960587
1150712699505897473,1372421175012298754
1150712699505897473,142246862
1150712699505897473,1249158958771732481
1150712699505897473,1301141097461227521
1150712699505897473,738887984
1150712699505897473,998238313541767169
1150712699505897473,705455265932443649
1150712699505897473,1353540781332598784
1150712699505897473,878187705569394688
1150712699505897473,837163154639462401
1150712699505897473,1332596140806574082
1150712699505897473,453561396
1150712699505897473,1252901383138799617
1150712699505897473,46058528
1150712699505897473,113606973
1150712699505897473,820648173932843008
1150712699505897473,282036690
1150712699505897473,705763745079791617
1150712699505897473,107439729
1150712699505897473,2176497307
1150712699505897473,53651717
1150712699505897473,786589232974352385
1150712699505897473,2178275604
1150712699505897473,1331479951250362368
1150712699505897473,3062609156
1150712699505897473,2755139832
1150712699505897473,15671275
1150712699505897473,4705027464
1150712699505897473,1283430875988783104
1150712699505897473,1285800500055572480
1150712699505897473,1150830617178906624
1150712699505897473,2902376407
1150712699505897473,1305539707317616641
1150712699505897473,1282169788492468224
1150712699505897473,819789450515357697
1150712699505897473,1132653606501462016
1150712699505897473,53079798
1150712699505897473,1181280921519116288
1150712699505897473,1292087027614150658
1150712699505897473,17356547
1150712699505897473,635654572
1150712699505897473,1271327468444479488
1150712699505897473,1248995104817324034
1150712699505897473,555199591
1150712699505897473,844672880302575617
1150712699505897473,3286359422
1150712699505897473,1188610603981692928
1150712699505897473,2649868380
1150712699505897473,742767375137673216
1150712699505897473,1284486733220818944
1150712699505897473,1262033924554813446
1150712699505897473,746327100257271816
1150712699505897473,1274985634281615360
1150712699505897473,1265894155936395265
1150712699505897473,1265590858625105921
1150712699505897473,1152995408458612736
1150712699505897473,827140917924503552
725384293766291456,1473893833461043203
725384293766291456,958759926549147649
725384293766291456,2837508577
725384293766291456,1462739030211129348
725384293766291456,1133076940842102784
725384293766291456,1497605466968723504
725384293766291456,1497823537679114241
725384293766291456,1139519706698665984
725384293766291456,1429603854
725384293766291456,1317498004199256064
725384293766291456,1403983669908303874
725384293766291456,1406803702950866945
725384293766291456,1487272356372676608
725384293766291456,3320026471
725384293766291456,745566943080394752
725384293766291456,1196316777279393792
725384293766291456,1382680394349236228
725384293766291456,610131860
725384293766291456,1247213980797427724
725384293766291456,1475691974845886464
725384293766291456,988488445692710913
725384293766291456,1303161128873156608
725384293766291456,1472558789698019330
725384293766291456,952931460092014592
725384293766291456,1431620243307188224
725384293766291456,746327100257271816
725384293766291456,1146263752125374464
725384293766291456,785833074319818752
725384293766291456,1429512231415283715
725384293766291456,974875971110158336
725384293766291456,1454492836582199301
725384293766291456,1071853071142141952
725384293766291456,1251386586383527936
725384293766291456,1284839845861273602
725384293766291456,2838973913
725384293766291456,1438207179576778758
725384293766291456,1389386234
725384293766291456,473729548
725384293766291456,1305910070782251009
725384293766291456,1300814862130360320
725384293766291456,860040731674775552
725384293766291456,1366336069319335943
725384293766291456,1436187424506277898
725384293766291456,1205472010773549056
725384293766291456,1004642350553968640
725384293766291456,1150712699505897473
725384293766291456,1357273219615518723
725384293766291456,2529619662
725384293766291456,1428587673116037121
725384293766291456,1098839084162789376
725384293766291456,705763745079791617
725384293766291456,1391326228582391812
725384293766291456,1345469474791591936
725384293766291456,2469365941
725384293766291456,612798618
725384293766291456,1273713079587463173
725384293766291456,1268059507
725384293766291456,1239764246226853889
725384293766291456,979316655963521030
725384293766291456,1355748483127369730
725384293766291456,811509279190433793
725384293766291456,1722031477
725384293766291456,782226922700877824
725384293766291456,1260976283699212288
725384293766291456,2872401203
725384293766291456,1203304677170794496
725384293766291456,40215478
725384293766291456,2926993738
725384293766291456,1265926912196530176
725384293766291456,1000797725917499393
725384293766291456,1096420776914210816
725384293766291456,1214557234836865028
725384293766291456,1361084036471541762
725384293766291456,1078381807257690112
725384293766291456,471060409
725384293766291456,1309881893010116614
725384293766291456,1305531562243489793
725384293766291456,3220242762
725384293766291456,731762023969652736
725384293766291456,1248995104817324034
725384293766291456,3416205554
725384293766291456,1205433497227161601
725384293766291456,1289935140265680897
725384293766291456,1346809691054039040
725384293766291456,1137250123694559232
725384293766291456,3274985820
725384293766291456,1280410715950481408
725384293766291456,834992149758255104
725384293766291456,959071665488474114
725384293766291456,850556860411269121
725384293766291456,796684249592172546
725384293766291456,3034153315
725384293766291456,815151837615517698
725384293766291456,2468776376
725384293766291456,3274572859
725384293766291456,1280917575098970113
725384293766291456,1245627361686511618
725384293766291456,780439554784366592
725384293766291456,832973693546545152
725384293766291456,818830303619747840
725384293766291456,1242738027249586176
725384293766291456,719932046726995970
725384293766291456,2876732521
725384293766291456,856882529600589824
725384293766291456,1289425453506105344
725384293766291456,1253945298461708291
725384293766291456,1280037324504526848
725384293766291456,1180764900991176705
725384293766291456,802416910813933568
725384293766291456,195276934
725384293766291456,4747015933
1355748483127369730,3167392476
1355748483127369730,1477144962286243849
1355748483127369730,958759926549147649
1355748483127369730,1154274912703356928
1355748483127369730,857966831142936576
1355748483127369730,1468957860
1355748483127369730,730358072506519552
1355748483127369730,1385123312875950087
1355748483127369730,3034153315
1355748483127369730,1429603854
1355748483127369730,1133076940842102784
1355748483127369730,1497823537679114241
1355748483127369730,1432266363335106560
1355748483127369730,1497605466968723504
1355748483127369730,1247213980797427724
1355748483127369730,1457612414636072970
1355748483127369730,1483029280699588608
1355748483127369730,1198630948868247552
1355748483127369730,1479678479276802048
1355748483127369730,1382680394349236228
1355748483127369730,1478691649744093189
1355748483127369730,833359275233652736
1355748483127369730,795674214690918400
1355748483127369730,1471034166439342096
1355748483127369730,1472558789698019330
1355748483127369730,1135751408802680832
1355748483127369730,1101884441624866817
1355748483127369730,1460180698556297221
1355748483127369730,1447084409018990595
1355748483127369730,3221574320
1355748483127369730,1431620243307188224
1355748483127369730,1457724829465935874
1355748483127369730,1465731744414396416
1355748483127369730,883720758723092480
1355748483127369730,1357736121535397888
1355748483127369730,1148825471338991616
1355748483127369730,2838973913
1355748483127369730,1071853071142141952
1355748483127369730,1282017061573668866
1355748483127369730,1379709485325840387
1355748483127369730,1305910070782251009
1355748483127369730,746327100257271816
1355748483127369730,988488445692710913
1355748483127369730,705763745079791617
1355748483127369730,3274572859
1355748483127369730,1441352515346305027
1355748483127369730,2228020669
1355748483127369730,2872401203
1355748483127369730,1396486075732828160
1355748483127369730,1277835126236274688
1355748483127369730,1436187424506277898
1355748483127369730,2264319330
1355748483127369730,802416910813933568
1355748483127369730,1366336069319335943
1355748483127369730,1344738920
1355748483127369730,1273713079587463173
1355748483127369730,1280037324504526848
1355748483127369730,1345469474791591936
1355748483127369730,1428587673116037121
1355748483127369730,1098839084162789376
1355748483127369730,2469365941
1355748483127369730,1336886340911210497
1355748483127369730,1310822975046709248
1355748483127369730,1216926054209556481
1355748483127369730,1248995104817324034
1355748483127369730,1301520021206839297
1355748483127369730,1205472010773549056
1355748483127369730,1419150542622773253
1355748483127369730,850556860411269121
1355748483127369730,1277637088842784769
1355748483127369730,3274985820
1355748483127369730,1300814862130360320
1355748483127369730,1388767556106801156
1355748483127369730,1081048637281464321
1355748483127369730,1150712699505897473
1355748483127369730,780439554784366592
1355748483127369730,1218530887203078146
1355748483127369730,1025828315167256576
1355748483127369730,735371053124493312
1355748483127369730,1263725863561908224
1355748483127369730,1344966115605114880
1355748483127369730,1281861631434035200
1355748483127369730,1321573601875791872
1355748483127369730,1256656389784600583
1355748483127369730,1358951094127329285
1355748483127369730,3046625058
1355748483127369730,725384293766291456
850556860411269121,746327100257271816
850556860411269121,1506484559357317120
850556860411269121,857966831142936576
850556860411269121,1483759701506801664
850556860411269121,1475691974845886464
850556860411269121,3034153315
850556860411269121,1257788962111799296
850556860411269121,1497605466968723504
850556860411269121,1498649991052607489
850556860411269121,1305531562243489793
850556860411269121,1192409641273065473
850556860411269121,1429603854
850556860411269121,1497823537679114241
850556860411269121,1317498004199256064
850556860411269121,958759926549147649
850556860411269121,3196077097
850556860411269121,833359275233652736
850556860411269121,1483029280699588608
850556860411269121,2836325263
850556860411269121,1412783242260881415
850556860411269121,1382680394349236228
850556860411269121,844812358971117569
850556860411269121,896664637952806913
850556860411269121,1231781087975628806
850556860411269121,1287594949228150784
850556860411269121,1268952216267902976
850556860411269121,1480861550114078721
850556860411269121,3320026471
850556860411269121,1269857831231975424
850556860411269121,4798666566
850556860411269121,1375147815073050626
850556860411269121,1146263752125374464
850556860411269121,2228020669
850556860411269121,1135751408802680832
850556860411269121,1277637088842784769
850556860411269121,1471034166439342096
850556860411269121,1473607298941652994
850556860411269121,1472558789698019330
850556860411269121,1249295950549401600
850556860411269121,1471504126890557446
850556860411269121,1266962455147671552
850556860411269121,1435618253313806341
850556860411269121,795674214690918400
850556860411269121,1428587673116037121
850556860411269121,3221574320
850556860411269121,3269140134
850556860411269121,1460180698556297221
850556860411269121,1357736121535397888
850556860411269121,1351451066622119937
850556860411269121,1284839845861273602
850556860411269121,1197195050536431616
850556860411269121,1071853071142141952
850556860411269121,1138020332437008385
850556860411269121,860040731674775552
850556860411269121,1445309420628480004
850556860411269121,1444195632927821824
850556860411269121,1380914866660143108
850556860411269121,1253539463751319552
850556860411269121,1104094260263972864
850556860411269121,1447084409018990595
850556860411269121,1116602726270390273
850556860411269121,1267321207801516032
850556860411269121,1379709485325840387
850556860411269121,3254808349
850556860411269121,1358605516960899075
850556860411269121,588244470
850556860411269121,1247213980797427724
850556860411269121,1344738920
850556860411269121,1154274912703356928
850556860411269121,1277835126236274688
850556860411269121,3221672120
850556860411269121,1305910070782251009
850556860411269121,1116029468999426048
850556860411269121,1374405891605233664
850556860411269121,919140608576557056
850556860411269121,473729548
850556860411269121,1442399659826114564
850556860411269121,1278655748768063490
850556860411269121,1148825471338991616
850556860411269121,716526370323505152
850556860411269121,1242738027249586176
850556860411269121,1285973502596530176
850556860411269121,2872401203
850556860411269121,1436187424506277898
850556860411269121,902853369332547585
850556860411269121,2838973913
850556860411269121,2876732521
850556860411269121,904541724214624257
850556860411269121,1435509773303107584
850556860411269121,771622961153396736
850556860411269121,1282344134825529344
850556860411269121,1353191578098012160
850556860411269121,995926266032242688
850556860411269121,1267050143838113794
850556860411269121,3274985820
850556860411269121,988488445692710913
850556860411269121,1048969722174173184
850556860411269121,3167392476
850556860411269121,610131860
850556860411269121,705763745079791617
850556860411269121,1203304677170794496
850556860411269121,831682449864286208
850556860411269121,3220242762
850556860411269121,745566943080394752
850556860411269121,834992149758255104
850556860411269121,1150712699505897473
850556860411269121,1214557234836865028
850556860411269121,332278222
850556860411269121,1342490487861571585
850556860411269121,1273713079587463173
850556860411269121,2469365941
850556860411269121,1429048730465050625
850556860411269121,1366336069319335943
850556860411269121,1345469474791591936
850556860411269121,1004642350553968640
850556860411269121,995014583113859073
850556860411269121,1425525758169030656
850556860411269121,1205433497227161601
850556860411269121,1098839084162789376
850556860411269121,798011876558794756
850556860411269121,1248995104817324034
850556860411269121,883720758723092480
850556860411269121,1355748483127369730
850556860411269121,1306326949497724929
850556860411269121,2234408382
850556860411269121,853960880983355393
850556860411269121,971612167341420544
850556860411269121,1263725863561908224
850556860411269121,1289935140265680897
850556860411269121,893383768324554753
850556860411269121,796684249592172546
